,DBN,Total Enrollment_x,Number of English Language Learners,ELL as Percent of Total,Sped,Sped as percent of total,Number of Male Students,Male Students as Percent of Total,Number of Female Students,Female Students as Percent of Total,Percent of students receiving free or reduced-price lunch,Total Number in Cohort,Total Number of Grads,Percentage of Grads per Cohort,Total Number of Regents,All Regents as Percentage of Cohort,All Regents as Percentage of Grads,Number of Advanced Regents,Percentage of Advanced Regents per Cohort,Advanced Regents Percentage of Grads,Number of non-Advanced Regents,Percentage of non-Advanced Regents per Cohort,Non-Advanced Regents Percentage of Grads,Number of Local Diplomas,Percentage of Local per Cohort,Local as Percentage of Grads,Number Still Enrolled,Percentage of Cohort Still Enrolled,Number Dropped Out,Dropped Out Percentage of Cohort,Total Enrollment_y,Number of Students with Disabilities,Percentage of Students with Disabilities,Number of Students in Poverty,Percentage of Students in Poverty,Economic Need Index,School Name,Latitude,Longitude
22,02M408,452.14285714285717,4.428571428571429,0.9794628751974723,19.857142857142858,4.391785150078989,122.14285714285714,27.014218009478668,330.0,72.98578199052133,18.714285714285715,48.99038461538461,46.39903846153846,94.71050049067713,42.06730769230769,85.86849852796861,90.66417987773289,6.9639423076923075,15.008807377473838,14.214916584887144,35.10336538461539,71.65358194308146,75.65537250025905,4.331730769230769,8.842001962708538,9.335820122267123,1.9110576923076923,3.900883218842002,0.6802884615384616,1.3886162904808637,563.0,98.2,17.44227353463588,194.6,34.56483126110124,38.12,Professional Performing Arts High School,40.76143,-73.98802
23,02M411,423.85714285714283,3.8,0.8965284799460734,9.142857142857142,2.1570610043815304,169.14285714285714,39.90562858105831,254.71428571428572,60.09437141894169,51.77142857142858,52.87268518518518,52.585648148148145,99.4571165885907,51.520833333333336,97.44319425594327,97.97508473830172,27.675925925925927,52.630188845358106,52.34446828072327,23.84490740740741,45.09872597522,45.34489589294361,1.0648148148148149,2.0139223326474323,2.024915261698288,0.14351851851851852,0.2714417057046539,0.09490740740740741,0.17950177312727114,478.8,72.6,15.162907268170425,192.0,40.100250626566414,39.239999999999995,Baruch College Campus High School,40.74405,-73.99148
24,02M412,511.14285714285717,4.333333333333333,0.8477734302217252,66.0,12.912241475684738,241.57142857142858,47.26103968697596,269.57142857142856,52.73896031302403,17.142857142857142,63.43388429752066,61.696280991735534,97.26076477102468,59.29545454545455,93.47599504918246,96.1086366832993,31.60123966942149,51.22065570476542,49.817601459188324,27.694214876033058,43.65839358999414,44.887980978533875,2.4008264462809916,3.7847697218422254,3.8913633167007133,1.365702479338843,2.1529542049377888,0.28512396694214875,0.4494821184287668,490.0,100.8,20.57142857142857,150.0,30.612244897959183,30.880000000000003,NYC Lab School for Collaborative Studies,40.7421,-74.00207
25,02M413,682.5714285714286,6.142857142857143,0.8999581414817915,108.0,15.822519882796149,328.57142857142856,48.137295939723735,354.0,51.862704060276265,30.87142857142857,42.51209677419355,38.57459677419355,90.73793038034715,38.520161290322584,90.60988333491416,99.8588825589296,0.0,0.0,0.0,38.520161290322584,90.60988333491416,99.8588825589296,0.05443548387096774,0.1280470454329887,0.14111744107040192,2.6975806451612905,6.345442473679218,1.125,2.6463056056150998,735.6,167.0,22.702555736813483,300.6,40.86460032626428,41.56,School of the Future High School,40.73895,-73.98541
26,02M414,424.85714285714283,3.857142857142857,0.9078681909885677,45.42857142857143,10.692669804976465,194.57142857142858,45.79690652320108,230.28571428571428,54.20309347679893,42.285714285714285,47.10633946830266,45.899795501022496,97.43868026915564,43.56441717791411,92.4810071630128,94.91200712853642,19.9079754601227,43.37268879483181,42.261775558932065,23.65644171779141,50.21923160408075,51.53931833370461,2.3353783231083844,4.957673106142827,5.087992871463578,0.7505112474437627,1.5932276969828523,0.37423312883435583,0.7944432385500325,458.6,92.8,20.235499345835148,239.4,52.20235499345836,51.04,NYC Museum School,40.7421,-74.00207
27,02M416,491.57142857142856,1.5,0.3051438535309503,10.428571428571429,2.1214763150247022,174.85714285714286,35.571054925893634,316.7142857142857,64.42894507410637,22.7,62.55235602094241,62.282722513089006,99.56894747855199,62.0,99.11697007742205,99.54606590450572,47.87434554973822,76.86617350369873,76.53483992467044,14.12565445026178,22.582130152751624,22.679892400806995,0.28272251308900526,0.4519774011299435,0.4539340954942839,0.060209424083769635,0.09625444653693241,0.16753926701570682,0.2678384599288554,539.4,82.6,15.313311086392286,117.0,21.690767519466075,21.46,Eleanor Roosevelt High School,40.77012,-73.95338
28,02M418,568.5714285714286,1.6666666666666667,0.29313232830820773,48.42857142857143,8.517587939698492,214.57142857142858,37.73869346733669,354.0,62.26130653266332,41.1,71.84245076586433,70.99343544857769,98.81822612085772,68.18818380743983,94.91349902534114,96.04857600789052,33.10065645514223,46.624953766489945,46.073952241715396,35.08752735229759,48.83954678362573,49.42362224140056,2.8052516411378554,3.904727095516569,3.9514239921094805,0.5951859956236324,0.8284600389863549,0.2538293216630197,0.35331384015594547,673.6,90.8,13.479809976247031,337.6,50.1187648456057,49.0,Millennium High School,40.70492,-74.01151
29,02M419,438.0,44.285714285714285,10.110893672537507,74.0,16.894977168949772,208.71428571428572,47.651663405088065,229.28571428571428,52.348336594911935,72.45714285714286,51.84855233853007,31.888641425389753,61.50343642611683,22.16258351893096,42.74484536082474,69.49993015784328,0.0,0.0,0.0,22.16258351893096,42.74484536082474,69.49993015784328,9.726057906458797,18.758591065292094,30.500069842156723,6.55456570155902,12.641752577319586,11.429844097995545,22.044673539518897,347.0,81.8,23.57348703170029,297.0,85.5907780979827,85.6,Landmark High School,40.74289,-74.00213
30,02M420,1610.7142857142858,67.85714285714286,4.212860310421286,127.0,7.884700665188469,481.14285714285717,29.87139689578714,1129.5714285714287,70.12860310421286,69.34285714285714,160.15371621621622,141.3902027027027,88.28405986647118,126.08445945945945,78.72715191275273,89.1748204962785,37.1570945945946,26.279822706474082,23.200894410986066,88.92736486486487,55.52625750176667,62.89499778980443,15.305743243243244,9.55690795371845,10.825179503721492,10.280405405405405,6.419086392929089,6.320945945945946,3.9467994220079947,1790.4,243.2,13.58355674709562,1373.4,76.70911528150134,76.67999999999999,High School for Health Professions and Human Services,40.73249,-73.98305
31,02M425,660.0,30.714285714285715,4.653679653679654,101.14285714285714,15.324675324675324,309.14285714285717,46.83982683982684,350.85714285714283,53.16017316017315,63.12857142857143,73.18181818181819,50.26885880077369,68.69036606316902,35.90715667311412,49.06567992599445,71.43022047789451,3.5686653771760155,7.099157335795914,4.87643716135853,32.338491295938105,44.189242764635914,64.33106314209859,14.361702127659575,19.624686137174574,28.56977952210551,8.667311411992262,11.843531121977003,11.032882011605416,15.075987841945288,387.6,75.2,19.40144478844169,324.6,83.74613003095975,83.18,Leadership and Public Service High School,40.70915,-74.01208
32,02M427,127.0,109.5,86.22047244094489,11.0,8.661417322834646,70.0,55.118110236220474,57.0,44.881889763779526,78.75,42.15862068965517,23.50344827586207,55.750040896450194,22.53103448275862,53.44348110584001,95.86267605633803,0.6551724137931034,2.787558685446009,1.5540651071486995,21.875862068965517,51.88941599869131,93.07511737089202,0.9724137931034482,2.306559790610175,4.137323943661971,6.358620689655172,15.082610829380009,11.63448275862069,27.596924586945853,218.8,21.0,9.59780621572212,207.85999999999999,94.99999999999999,95.0,Manhattan Academy for Arts and Language,40.74611,-73.98101
33,02M432,177.5,14.5,8.169014084507042,45.0,25.352112676056336,97.5,54.929577464788736,80.0,45.07042253521127,69.0,41.084210526315786,28.08421052631579,68.35767358442224,23.473684210526315,57.1355367665898,83.5832083958021,1.5210526315789474,5.416041979010495,3.702280297207277,21.95263157894737,53.43325646938253,78.1671664167916,4.610526315789474,11.222136817832437,16.4167916041979,5.573684210526316,13.566487317448118,6.905263157894737,16.807583909812966,279.4,69.2,24.767358625626347,235.6,84.32355046528275,82.28,Murray Hill Academy,40.74611,-73.98101
34,02M437,168.0,14.5,8.630952380952381,27.0,16.071428571428573,105.5,62.797619047619044,62.5,37.202380952380956,60.75,55.07865168539326,44.69101123595506,81.14035087719299,34.96067415730337,63.474092207262345,78.22752985543683,0.0,0.0,0.0,34.96067415730337,63.474092207262345,78.22752985543683,9.730337078651685,17.666258669930638,21.772470144563165,6.730337078651686,12.219502243982049,3.134831460674157,5.691554467564259,416.8,105.6,25.335892514395393,347.6,83.39731285988485,84.03999999999999,Hudson High School of Learning Technologies,40.74289,-74.00213
35,02M438,131.5,124.5,94.67680608365019,1.0,0.7604562737642585,79.5,60.45627376425855,52.0,39.543726235741445,71.4,38.6,22.515151515151516,58.32940807034072,21.133333333333333,54.74956822107081,93.86271870794077,0.0,0.0,0.0,21.133333333333333,54.74956822107081,93.86271870794077,1.3818181818181818,3.579839849269901,6.137281292059219,8.424242424242424,21.82446223897001,7.472727272727273,19.35939707960433,339.6,11.8,3.4746760895170787,293.0,86.27797408716135,95.0,International High School at Union Square,40.73552,-73.9876
36,02M439,409.14285714285717,13.571428571428571,3.317039106145251,37.285714285714285,9.113128491620111,152.14285714285714,37.185754189944134,257.0,62.81424581005586,66.64285714285714,47.58222222222222,46.05111111111111,96.7821782178218,43.50666666666667,91.43470950868672,94.47473821357912,29.006666666666668,62.98798436519809,60.96114328413974,14.5,30.473566224546982,31.486753848381028,2.5444444444444443,5.347468709135065,5.525261786420884,0.66,1.3870726695311042,0.2577777777777778,0.5417522884363908,450.0,74.0,16.444444444444446,334.0,74.22222222222223,65.78,Manhattan Village Academy,40.74149,-73.99145
37,02M449,414.57142857142856,25.857142857142858,6.237077877325983,76.57142857142857,18.470020675396277,193.0,46.55410062026189,221.57142857142858,53.445899379738115,69.22857142857143,46.08016032064128,33.655310621242485,73.03644428981472,30.46693386773547,66.11724797773331,90.52637846850065,0.0,0.0,0.0,30.46693386773547,66.11724797773331,90.52637846850065,3.188376753507014,6.919196312081412,9.473621531499345,5.086172344689379,11.03766199878229,5.693386773547094,12.355397060102636,430.8,98.6,22.88765088207985,324.8,75.39461467038069,78.06,Vanguard High School,40.76545,-73.96021
38,02M459,322.14285714285717,213.71428571428572,66.34146341463413,1.7142857142857142,0.532150776053215,152.42857142857142,47.317073170731696,169.71428571428572,52.6829268292683,82.37142857142858,30.48919449901768,22.479371316306484,73.72897738256331,18.404715127701376,60.36471422127715,81.87379828701276,0.0,0.0,0.0,18.404715127701376,60.36471422127715,81.87379828701276,4.0746561886051085,13.364263161286166,18.126201712987243,4.779960707269155,15.677556543591725,2.68762278978389,8.815000966557124,312.6,7.6,2.4312220089571337,228.4,73.06461932181702,94.8,Manhattan International High School,40.76545,-73.96021
39,02M475,3182.4285714285716,1.5,0.04713381514566593,8.428571428571429,0.26484715177088475,1841.142857142857,57.853391390223095,1341.2857142857142,42.1466086097769,26.028571428571432,389.13255813953486,383.86511627906975,98.6463631093607,383.86511627906975,98.6463631093607,100.0,377.646511627907,98.38000266566503,97.04829465657068,6.21860465116279,1.5980684527900457,1.6199973343349772,0.0,0.0,0.0,3.932558139534884,1.0105960185744083,1.158139534883721,0.29762082628625386,3338.8,19.4,0.5810470827842338,1525.0,45.67509284772972,41.1,Stuyvesant High School,40.71775,-74.01405
40,02M489,799.2857142857143,43.142857142857146,5.397676496872207,89.0,11.134941912421805,431.57142857142856,53.99463806970509,367.7142857142857,46.0053619302949,64.11428571428571,76.5536028119508,63.13005272407733,82.4651621938061,55.17398945518453,72.07236162446337,87.39734417193284,11.70298769771529,18.53790261963754,15.287311462613925,43.471001757469246,56.78505016184945,68.85944155229532,7.956063268892795,10.39280056934273,12.602655828067148,4.708260105448154,6.150278932023232,7.56414762741652,9.880851259211642,733.6,137.0,18.675027262813522,581.4,79.25299890948745,77.22,High School of Economics and Finance,40.70922,-74.01203
41,02M500,212.42857142857142,25.142857142857142,11.83591123066577,48.714285714285715,22.93207800941493,117.42857142857143,55.27908540685945,95.0,44.720914593140556,80.37142857142858,32.549019607843135,22.980392156862745,70.60240963855422,17.767156862745097,54.58584337349397,77.31441979522184,0.5171568627450981,2.25042662116041,1.5888554216867472,17.25,52.99698795180723,75.06399317406144,5.213235294117647,16.01656626506024,22.685580204778155,3.034313725490196,9.322289156626507,6.049019607843137,18.584337349397593,285.4,61.0,21.373510861948144,255.8,89.62859145059566,85.8,Unity Center for Urban Technologies,40.74611,-73.98101
42,02M507,126.0,11.0,8.73015873015873,25.0,19.841269841269842,93.0,73.80952380952381,33.0,26.190476190476193,60.0,60.151785714285715,53.92857142857143,89.65414873088913,50.767857142857146,84.39958438474099,94.13907284768213,7.3125,13.559602649006623,12.156746326257977,43.455357142857146,72.242838058483,80.5794701986755,3.1607142857142856,5.254564346148137,5.86092715231788,3.669642857142857,6.100638266290634,1.875,3.117114442630251,452.4,108.0,23.87267904509284,279.2,61.715296198054816,69.17999999999999,Urban Assembly Gateway School for Technology,40.76336,-73.99051
43,02M519,467.57142857142856,2.3333333333333335,0.4990324880334047,13.571428571428571,2.902535899786129,111.85714285714286,23.92300641613199,355.7142857142857,76.07699358386802,46.542857142857144,56.30749354005168,53.53488372093023,95.07594878619614,50.49870801033592,89.68381441879674,94.32860314702192,16.498708010335918,30.81861183511922,29.30108760497453,34.0,60.38272681382222,63.509991311902695,3.0361757105943155,5.392134367399385,5.671396852978087,1.4780361757105944,2.6249369005552756,0.896640826873385,1.592400532329861,507.4,72.8,14.347654710287742,284.2,56.01103665746945,54.379999999999995,Talent Unlimited High School,40.76545,-73.96021
44,02M520,2626.5714285714284,311.7142857142857,11.867725443272056,322.42857142857144,12.275644512128794,1305.2857142857142,49.69542042858697,1321.2857142857142,50.30457957141303,68.51428571428572,207.9983579638752,131.66338259441707,63.30020288779594,108.40558292282431,52.118480157257785,82.335407754761,17.160919540229884,13.033934873975781,8.250507219489858,91.24466338259441,43.86797293776791,69.3014728807852,23.257799671592775,11.181722730538166,17.664592245239017,31.620689655172413,15.202374655603887,37.05747126436781,17.816232602568856,165.2,32.4,19.612590799031477,133.0,80.5084745762712,80.76,Murry Bergtraum High School for Business Careers,40.71068,-74.00081
45,02M529,707.7142857142857,52.142857142857146,7.367783609204684,92.14285714285714,13.019781994348001,271.85714285714283,38.4134033104562,435.85714285714283,61.5865966895438,68.7,76.63864042933811,53.10196779964222,69.2887654349805,44.16457960644007,57.627039518218524,83.16938418002965,7.381037567084078,13.89974396981539,9.63096099530823,36.78354203935599,47.99607852291029,69.26964021021426,8.937388193202146,11.661725916761977,16.830615819970355,11.16994633273703,14.57482318339908,10.354203935599285,13.510422259050909,340.8,70.8,20.77464788732394,270.6,79.40140845070422,80.78,Jacqueline Kennedy Onassis High School,40.75776,-73.98319
46,02M531,204.71428571428572,4.428571428571429,2.1632937892533146,16.285714285714285,7.955338450802511,48.857142857142854,23.866015352407537,155.85714285714286,76.13398464759247,64.94285714285715,28.752186588921283,26.714285714285715,92.91218819712026,23.137026239067055,80.47049280064896,86.60918913019754,1.9154518950437318,7.170140783586161,6.661934698844048,21.221574344023324,73.8085581018049,79.43904834661137,3.577259475218659,12.441695396471305,13.390810869802467,0.8425655976676385,2.9304400730075035,1.1690962099125364,4.066112350436017,238.0,45.0,18.907563025210084,161.8,67.98319327731093,54.239999999999995,Repertory Company High School for Theatre Arts,40.75594,-73.98457
47,02M542,467.14285714285717,374.0,80.0611620795107,4.0,0.8562691131498471,238.71428571428572,51.10091743119266,228.42857142857142,48.89908256880734,87.47142857142856,67.49861495844875,55.988919667590025,82.94824968194689,49.853185595567865,73.85808675667911,89.04116366514941,17.581717451523545,31.40213734415199,26.04752328969508,32.27146814404432,47.810563466984036,57.63902632099743,6.135734072022161,9.09016292526778,10.958836334850584,5.257617728531856,7.789223129642549,5.742382271468144,8.507407559404111,513.6,36.2,7.048286604361372,440.6,85.78660436137072,91.78,Manhattan Bridges High School,40.76503,-73.99252
48,02M543,392.2857142857143,20.0,5.098324836125273,63.42857142857143,16.168973051711582,159.28571428571428,40.60451565914057,233.0,59.395484340859426,74.52857142857144,49.88461538461539,39.58717948717949,79.35749164739143,31.366666666666667,62.87843741968645,79.23440637346978,0.0,0.0,0.0,31.366666666666667,62.87843741968645,79.23440637346978,8.22051282051282,16.47905422770496,20.76559362653021,4.069230769230769,8.15728604471858,4.869230769230769,9.760986892829605,461.6,121.4,26.299826689774697,372.4,80.67590987868284,86.02000000000001,New Design High School,40.71687,-73.98953
49,02M545,298.42857142857144,154.0,51.60363810435615,4.166666666666667,1.3962023296633157,155.57142857142858,52.13020584011488,142.85714285714286,47.86979415988511,82.98571428571428,46.0,44.043596730245234,95.7469494135766,43.19891008174387,93.91067409074753,98.08215788171243,36.782016348773844,83.5127443702054,79.9609051060301,6.416893732970027,13.949768984717451,14.56941351150705,0.8446866485013624,1.8362753228290487,1.9178421182875525,1.2179836512261581,2.6477905461438223,0.5722070844686649,1.2439284444970975,394.0,16.0,4.060913705583756,341.6,86.70050761421321,79.86,High School for Dual Language and Asian Studies,40.71687,-73.98953
50,02M551,394.0,45.57142857142857,11.566352429296591,54.142857142857146,13.741841914430747,234.0,59.390862944162436,160.0,40.609137055837564,79.38571428571429,49.10294117647059,38.94607843137255,79.3151642208246,31.610294117647058,64.37556154537286,81.16425424795469,5.5931372549019605,14.36123348017621,11.390635918937805,26.017156862745097,52.984925626435064,66.80302076777848,7.33578431372549,14.939602675451733,18.835745752045312,4.803921568627451,9.783368273934311,5.036764705882353,10.257562144354598,525.0,125.2,23.847619047619048,303.0,57.714285714285715,56.02,Urban Assembly New York Harbor School,40.69079,-74.01976
51,02M580,634.2857142857143,32.285714285714285,5.090090090090089,99.71428571428571,15.720720720720719,197.85714285714286,31.193693693693692,436.42857142857144,68.80630630630631,74.32857142857142,74.37369519832986,49.07515657620042,65.98456140350878,38.19832985386221,51.35999999999999,77.83638916067554,4.95615866388309,10.099119411239206,6.663859649122808,33.242171189979125,44.696140350877194,67.73726974943634,10.887265135699373,14.638596491228068,22.18488109924703,6.791231732776618,9.131228070175439,12.427974947807932,16.71017543859649,371.0,73.0,19.67654986522911,304.8,82.15633423180593,77.02000000000001,Richard R. Green High School of Teaching,40.70523,-74.01332
52,02M600,1652.5714285714287,53.42857142857143,3.233056708160442,169.0,10.226486860304288,142.71428571428572,8.635892116182573,1509.857142857143,91.36410788381743,70.04285714285714,185.97445255474452,166.00182481751824,89.2605530152874,147.0419708029197,79.0656828306219,88.57852675087118,30.604014598540147,18.435950708483112,16.45603155601782,116.43795620437956,62.60965127460408,70.14257604238807,18.98722627737226,10.209588476558668,11.437962382789742,8.224452554744525,4.422356104166258,8.33941605839416,4.48417293011755,1625.6,296.8,18.257874015748033,1334.4,82.08661417322836,77.22,High School of Fashion Industries,40.74511,-73.99591
53,02M605,181.28571428571428,2.8,1.5445232466509062,19.428571428571427,10.717100078802206,80.42857142857143,44.36564223798267,100.85714285714286,55.63435776201734,37.614285714285714,29.29440389294404,22.81021897810219,77.86544850498338,20.851581508515814,71.17940199335547,91.41333333333334,0.7907542579075426,3.4666666666666672,2.6993355481727574,20.060827250608273,68.48006644518273,87.94666666666667,1.9781021897810218,6.752491694352159,8.672,3.4793187347931873,11.877076411960132,2.542579075425791,8.679401993355482,252.6,50.2,19.873317498020587,200.8,79.49326999208235,76.62,Humanities Preparatory Academy,40.74289,-74.00213
54,02M615,757.7142857142857,45.142857142857146,5.957767722473606,107.14285714285714,14.14027149321267,472.14285714285717,62.311463046757176,285.57142857142856,37.68853695324283,75.22857142857143,75.04384133611691,47.4321503131524,63.205919991097744,35.323590814196244,47.07060590886329,74.4718309859155,7.031315240083507,14.82394366197183,9.369609970511322,28.292275574112736,37.70099593835197,59.64788732394367,12.150313152400836,16.190953096311134,25.616197183098592,6.050104384133611,8.062093139709564,15.640918580375782,20.84237467312079,445.6,101.2,22.710951526032318,376.0,84.38061041292639,80.16,Chelsea Career and Technical Education High School,40.72435,-74.00476
55,02M630,1372.142857142857,35.42857142857143,2.5819885476314424,144.0,10.49453409682457,721.2857142857143,52.56637168141594,650.8571428571429,47.43362831858408,49.31428571428571,142.8787313432836,116.56716417910448,81.58468589634775,99.91791044776119,69.93196923599231,85.7170294494238,15.503731343283581,13.300256081946221,10.850972147865713,84.41417910447761,59.08099708812661,72.41677336747759,16.649253731343283,11.65271666035543,14.282970550576183,13.850746268656716,9.694057427888694,9.113805970149254,6.378700233733335,1481.4,323.4,21.830700688537867,854.6,57.68867287700823,55.620000000000005,Art and Design High School,40.7654,-73.98177
56,02M655,700.7142857142857,40.0,5.7084607543323145,106.28571428571429,15.168195718654436,342.42857142857144,48.868501529052,358.2857142857143,51.13149847094801,69.1,69.0595744680851,53.738297872340425,77.81440630969253,42.02553191489362,60.854026742251534,78.20406224017104,5.572340425531915,10.369402541869581,8.068889025817981,36.4531914893617,52.78513771643355,67.83465969830146,11.712765957446809,16.960379567441002,21.79593775982896,6.602127659574468,9.560046829749215,7.259574468085106,10.512046336804486,415.4,97.8,23.54357246027925,342.8,82.52286952335099,87.17999999999999,Life Sciences Secondary School,40.78364,-73.94574
57,03M299,325.85714285714283,45.142857142857146,13.853572994300748,56.0,17.18544498027181,183.28571428571428,56.24725997369575,142.57142857142858,43.75274002630426,62.528571428571425,49.952879581151834,35.5,71.06697411172833,29.68848167539267,59.432973482863424,83.62952584617653,0.32460732984293195,0.9143868446279773,0.6498270621528142,29.36387434554974,58.78314642071062,82.71513900154856,5.81151832460733,11.634000628864898,16.370474153823462,5.570680628272251,11.151870873074103,7.531413612565445,15.077035950110051,263.4,64.6,24.525436598329538,224.4,85.19362186788156,88.67999999999999,"High School for Arts, Imagination, and Inquiry",40.7743,-73.98482
58,03M307,331.7142857142857,27.714285714285715,8.354866494401378,49.285714285714285,14.857881136950905,184.0,55.469422911283374,147.71428571428572,44.530577088716626,65.42857142857143,48.3598971722365,34.72236503856041,71.79991494790559,26.259640102827763,54.30044652349565,75.62745243207226,0.3856041131105398,1.1105352780039979,0.7973633850733575,25.874035989717225,53.50308313842229,74.51691715406827,8.462724935732648,17.499468424409955,24.372547567927743,3.992287917737789,8.255368913459495,8.7146529562982,18.02041250265788,390.8,65.0,16.632548618219037,333.6,85.36335721596726,83.58,Urban Assembly School for Media Studies,40.7743,-73.98482
59,03M402,188.0,47.0,25.0,45.333333333333336,24.113475177304966,103.66666666666667,55.14184397163121,84.33333333333333,44.85815602836879,73.16666666666667,43.11165048543689,26.660194174757283,61.83988289607028,18.737864077669904,43.463573921855655,70.28404952658413,0.0,0.0,0.0,18.737864077669904,43.463573921855655,70.28404952658413,7.922330097087379,18.376308974214616,29.715950473415877,6.956310679611651,16.13557031865781,8.587378640776699,19.918928048643174,296.2,76.4,25.793382849426067,252.6,85.28021607022282,85.3,Urban Assembly School for Green Careers,40.78574,-73.97442
60,03M403,224.0,49.666666666666664,22.172619047619047,46.666666666666664,20.833333333333332,115.66666666666667,51.636904761904766,108.33333333333333,48.36309523809524,66.10000000000001,49.97787610619469,37.50442477876106,75.04205400619743,32.79203539823009,65.61310314298362,87.43511090136857,3.765486725663717,10.040113260972158,7.534307215582116,29.02654867256637,58.07879592740151,77.39499764039641,4.712389380530974,9.428950863213812,12.56488909863143,5.300884955752212,10.606463036741921,6.969026548672566,13.94422310756972,430.8,92.0,21.355617455896006,362.4,84.12256267409471,86.67999999999999,Global Learning Collaborative,40.78574,-73.97442
61,03M415,659.2857142857143,43.142857142857146,6.543878656554712,107.28571428571429,16.27302275189599,303.85714285714283,46.08884073672805,355.42857142857144,53.911159263271934,79.45714285714284,64.06912442396313,42.645161290322584,66.56117384737108,34.04147465437788,53.13241746385672,79.82494056624162,3.216589861751152,7.542684244650961,5.0204991728403945,30.82488479262673,48.11191829101633,72.28225632159067,8.603686635944701,13.42875638351435,20.175059433758374,8.993087557603687,14.036538876501476,7.652073732718894,11.943465439113861,331.8,72.6,21.880650994575042,274.0,82.57986738999396,87.0,Wadleigh Secondary School for the Performing and Visual Arts,40.80217,-73.95401
62,03M417,159.5,1.5,0.9404388714733543,28.5,17.86833855799373,75.5,47.33542319749217,84.0,52.66457680250783,42.0,41.089285714285715,39.11309523809524,95.19049688541214,36.845238095238095,89.67115746776764,94.2017957692893,3.244047619047619,8.294019175163598,7.89511806460959,33.601190476190474,81.77603940315804,85.90777659412569,2.267857142857143,5.519339417644502,5.798204230710698,1.4880952380952381,3.621613791105317,0.4166666666666667,1.0140518615094887,407.6,88.4,21.68792934249264,216.6,53.140333660451425,48.2,Frank McCourt High School,40.78574,-73.97442
63,03M479,1107.5714285714287,4.714285714285714,0.42564168708886885,57.142857142857146,5.159293176834773,453.2857142857143,40.926093125241835,654.2857142857143,59.07390687475815,18.87142857142857,134.93503937007873,131.48031496062993,97.43971289771982,123.6240157480315,91.6174303762382,94.02473350101809,0.0,0.0,0.0,123.6240157480315,91.6174303762382,94.02473350101809,7.856299212598425,5.822282521481611,5.975266498981913,1.781496062992126,1.320262010007732,1.1830708661417322,0.8767706828891126,1456.2,193.2,13.267408323032548,462.6,31.767614338689743,33.16,Beacon High School,40.77216,-73.9878
64,03M485,2533.5714285714284,6.714285714285714,0.2650126867775585,22.857142857142858,0.9021708486044545,661.7142857142857,26.117846067098956,1871.857142857143,73.88215393290105,20.571428571428573,285.60515873015873,280.09722222222223,98.0714856368752,277.56150793650795,97.18364653166141,99.0947020946525,185.3531746031746,66.17458507179337,64.89839869394561,92.20833333333333,32.285247837715794,32.920117022859124,2.5357142857142856,0.8878391052137968,0.9052979053474913,3.6924603174603177,1.2928549098614053,1.4007936507936507,0.490465108201049,2720.8,91.2,3.35195530726257,799.6,29.38841517200823,31.580000000000002,Fiorello H. LaGuardia High School of Music and Art and Performing Arts,40.77367,-73.98527
65,03M492,502.85714285714283,58.42857142857143,11.619318181818183,78.42857142857143,15.59659090909091,205.71428571428572,40.909090909090914,297.14285714285717,59.09090909090909,77.98571428571428,61.36682242990654,45.808411214953274,74.64686845612032,38.30140186915888,62.413858747382456,83.61215954299705,5.002336448598131,10.920126491890237,8.15153245764325,33.299065420560744,54.26232628973919,72.69203305110679,7.507009345794392,12.233009708737864,16.387840457002955,5.700934579439252,9.289929564058633,9.00233644859813,14.66971254521226,419.8,72.4,17.24630776560267,374.2,89.13768461171986,84.47999999999999,"High School for Law, Advocacy, and Community Justice",40.7743,-73.98482
66,03M494,602.0,58.714285714285715,9.753203607024204,90.42857142857143,15.021357380161367,399.2857142857143,66.3265306122449,202.71428571428572,33.673469387755105,76.34285714285714,72.02439024390245,49.9410569105691,69.33909019076644,39.197154471544714,54.422056665537866,78.48683407268732,1.8048780487804879,3.6140165235440156,2.505926176769387,37.392276422764226,51.916130488768474,74.8728175491433,10.74390243902439,14.917033525228579,21.513165927312688,8.845528455284553,12.281295857320238,10.66869918699187,14.812619934529856,472.0,113.0,23.940677966101696,402.6,85.29661016949153,86.53999999999999,High School of Arts and Technology,40.7743,-73.98482
67,03M541,421.2857142857143,9.0,2.136317395727365,12.428571428571429,2.950152594099695,189.42857142857142,44.96439471007121,231.85714285714286,55.03560528992879,54.35,51.393048128342244,49.55882352941177,96.43098694136623,48.75133689839572,94.85978877269653,98.37065012139196,13.66042780748663,27.564067979498247,26.58030279381926,35.09090909090909,68.27948597887728,70.80658214189371,0.8074866310160428,1.571198168669684,1.629349878608039,1.072192513368984,2.0862598199885545,0.6149732620320856,1.1966078768014152,445.4,69.4,15.581499775482715,281.0,63.089357880556804,56.3,Manhattan / Hunter Science High School,40.7743,-73.98482
68,03M860,437.42857142857144,15.0,3.429131286740692,74.42857142857143,17.015022860875245,225.42857142857142,51.534944480731546,212.0,48.465055519268454,63.357142857142854,39.20923076923077,27.858461538461537,71.05077297339714,21.818461538461538,55.64623714980773,78.31897503865694,2.0307692307692307,7.289595758780649,5.179314133249627,19.787692307692307,50.466923016558106,71.02937927987631,6.04,15.404535823589422,21.681024961343056,5.492307692307692,14.007690496743308,4.618461538461538,11.779015930314682,344.8,92.8,26.91415313225058,296.4,85.9628770301624,89.42,Frederick Douglass Academy II Secondary School,40.80217,-73.95401
