DBN,Name,schoolyear,total_enrollment,grade9,grade10,grade11,grade12,ell_num,ell_percent,sped_num,sped_percent,ctt_num,selfcontained_num,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,frl_combined_percent
13K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR,2010,317,72,b,b,b,2.0,0.6,26.0,8.2,22,,9,2.8,265,83.6,36,11.4,4,1.3,,0.0,317.0,100.0,81.0
13K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR,2011,397,81,67,b,b,3.0,0.8,39.0,9.8,28,3,17,4.3,323,81.4,45,11.3,8,2.0,,0.0,397.0,100.0,78.5
13K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR,2012,469,99,61,63,b,7.0,1.5,62.0,13.2,40,4,24,5.1,372,79.3,55,11.7,12,2.6,0.0,0.0,469.0,100.0,62.2
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2006,323,b,69,88,166,1.0,0.3,28.0,8.7,4,3,1,0.3,273,84.5,40,12.4,7,2.2,123.0,38.1,200.0,61.9,85.4
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2007,256,b,51,73,132,5.0,2.0,23.0,9.0,1,1,0,0.0,218,85.2,35,13.7,3,1.2,110.0,43.0,146.0,57.0,77.1
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2008,304,b,79,87,138,9.0,3.0,22.0,7.2,1,1,1,0.3,250,82.2,46,15.1,3,1.0,134.0,44.1,170.0,55.9,70.1
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2009,257,b,72,61,124,5.0,1.9,22.0,8.6,,,1,0.4,211,82.1,41,16.0,3,1.2,120.0,46.7,137.0,53.3,71.1
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2010,217,b,53,54,110,3.0,1.4,19.0,8.8,,,2,0.9,190,87.6,22,10.1,1,0.5,110.0,50.7,107.0,49.3,83.3
13K553,BROOKLYN ACADEMY HIGH SCHOOL,2011,195,b,55,58,82,2.0,1.0,20.0,10.3,,,1,0.5,162,83.1,30,15.4,1,0.5,102.0,52.3,93.0,47.7,85.7
13K553,BROOKLYN ACADEMY HIGH SCHOOL                    ,2012,184,b,38,65,81,0.0,0.0,18.0,9.8,1,1,1,0.5,159,86.4,21,11.4,0,0.0,91.0,49.5,93.0,50.5,67.2
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,2006,195,26,77,57,35,1.0,0.5,16.0,8.2,,5,1,0.5,169,86.7,17,8.7,4,2.1,78.0,40.0,117.0,60.0,66.7
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,2007,176,18,55,44,59,,,7.0,4.0,,,0,0.0,159,90.3,16,9.1,0,0.0,74.0,42.0,102.0,58.0,70.8
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,2008,138,5,46,46,41,1.0,0.7,7.0,5.1,,1,0,0.0,116,84.1,19,13.8,1,0.7,66.0,47.8,72.0,52.2,78.5
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,2009,115,3,29,41,42,,0.0,4.0,3.5,,,0,0.0,94,81.7,17,14.8,1,0.9,58.0,50.4,57.0,49.6,70.1
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,2010,112,5,35,29,43,,0.0,,0.0,,,0,0.0,95,84.8,15,13.4,0,0.0,44.0,39.3,68.0,60.7,85.7
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,2011,130,12,50,36,32,,,,0.0,,,1,0.8,107,82.3,18,13.8,2,1.5,49.0,37.7,81.0,62.3,74.8
13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL      ,2012,152,1,55,50,46,1.0,0.7,0.0,0.0,    ,    ,0,0.0,127,83.6,19,12.5,3,2.0,54.0,35.5,98.0,64.5,74.6
13K595,BEDFORD ACADEMY HIGH SCHOOL,2006,290,74,117,99,b,1.0,0.3,11.0,3.8,,,2,0.7,234,80.7,29,10.0,0,0.0,137.0,47.2,153.0,52.8,34.1
13K595,BEDFORD ACADEMY HIGH SCHOOL,2007,342,59,72,116,95,,0.0,12.0,3.5,,,2,0.6,282,82.5,32,9.4,0,0.0,158.0,46.2,184.0,53.8,52.8
13K595,BEDFORD ACADEMY HIGH SCHOOL,2008,325,75,64,71,115,,,12.0,3.7,1,,1,0.3,276,84.9,31,9.5,0,0.0,142.0,43.7,183.0,56.3,51.8
13K595,BEDFORD ACADEMY HIGH SCHOOL,2009,336,98,90,74,74,,0.0,16.0,4.8,,,3,0.9,302,89.9,23,6.8,2,0.6,153.0,45.5,183.0,54.5,49.4
13K595,BEDFORD ACADEMY HIGH SCHOOL,2010,342,80,100,87,75,1.0,0.3,16.0,4.7,,,4,1.2,302,88.3,21,6.1,0,0.0,152.0,44.4,190.0,55.6,68.1
13K595,BEDFORD ACADEMY HIGH SCHOOL,2011,363,82,92,103,86,1.0,0.3,14.0,3.9,,,6,1.7,327,90.1,25,6.9,1,0.3,160.0,44.1,203.0,55.9,66.6
13K595,BEDFORD ACADEMY HIGH SCHOOL                     ,2012,367,80,96,98,93,4.0,1.1,15.0,4.1,0,1,10,2.7,328,89.4,26,7.1,1,0.3,180.0,49.0,187.0,51.0,46.7
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2006,1054,374,326,167,187,17.0,1.6,149.0,14.1,9,78,17,1.6,791,75.0,205,19.4,19,1.8,614.0,58.3,440.0,41.7,62.5
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2007,1012,325,322,199,166,11.0,1.1,131.0,12.9,7,72,14,1.4,773,76.4,187,18.5,13,1.3,598.0,59.1,414.0,40.9,60.8
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2008,896,184,320,223,169,16.0,1.8,132.0,14.7,13,73,16,1.8,677,75.6,169,18.9,13,1.5,559.0,62.4,337.0,37.6,56.4
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2009,917,304,181,265,167,18.0,2.0,133.0,14.5,22,68,19,2.1,686,74.8,182,19.8,18,2.0,623.0,67.9,294.0,32.1,56.1
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2010,963,271,278,228,186,19.0,2.0,136.0,14.1,31,67,20,2.1,731,75.9,171,17.8,21,2.2,685.0,71.1,278.0,28.9,77.2
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2011,929,229,291,225,184,13.0,1.4,145.0,15.6,40,69,23,2.5,736,79.2,143,15.4,17,1.8,697.0,75.0,232.0,25.0,79.3
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATI,2012,927,206,232,247,242,18.0,1.9,131.0,14.1,43,60,26,2.8,740,79.8,142,15.3,12,1.3,700.0,75.5,227.0,24.5,65.0
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNIT,2009,151,80,50,13,8,5.0,3.3,20.0,13.2,20,,2,1.3,101,66.9,39,25.8,8,5.3,83.0,55.0,68.0,45.0,60.0
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNIT,2010,211,69,58,50,34,4.0,1.9,10.0,4.7,10,,1,0.5,152,72.0,50,23.7,6,2.8,127.0,60.2,84.0,39.8,75.8
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNIT,2011,216,52,63,47,54,5.0,2.3,14.0,6.5,13,1,1,0.5,155,71.8,54,25.0,5,2.3,120.0,55.6,96.0,44.4,85.9
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNIT,2012,212,48,58,38,68,5.0,2.4,16.0,7.5,10,2,1,0.5,145,68.4,60,28.3,3,1.4,105.0,49.5,107.0,50.5,63.9
13K670,BENJAMIN BANNEKER ACADEMY,2006,939,327,282,183,147,2.0,0.2,16.0,1.7,1,2,26,2.8,737,78.5,113,12.0,14,1.5,385.0,41.0,554.0,59.0,39.3
13K670,BENJAMIN BANNEKER ACADEMY,2007,998,290,312,223,173,,,24.0,2.4,,5,25,2.5,776,77.8,123,12.3,14,1.4,403.0,40.4,595.0,59.6,39.9
13K670,BENJAMIN BANNEKER ACADEMY,2008,924,212,261,246,205,1.0,0.1,30.0,3.2,1,12,27,2.9,713,77.2,118,12.8,15,1.6,372.0,40.3,552.0,59.7,48.0
13K670,BENJAMIN BANNEKER ACADEMY,2009,865,213,183,227,242,,0.0,33.0,3.8,3,10,23,2.7,724,83.7,96,11.1,12,1.4,340.0,39.3,525.0,60.7,50.7
13K670,BENJAMIN BANNEKER ACADEMY,2010,829,258,193,172,206,,,31.0,3.7,2,12,17,2.1,715,86.2,77,9.3,5,0.6,349.0,42.1,480.0,57.9,64.8
13K670,BENJAMIN BANNEKER ACADEMY,2011,832,211,242,212,167,3.0,0.4,19.0,2.3,1,9,18,2.2,743,89.3,67,8.1,2,0.2,371.0,44.6,461.0,55.4,68.8
13K670,BENJAMIN BANNEKER ACADEMY                       ,2012,895,240,217,231,207,0.0,0.0,27.0,3.0,1,10,24,2.7,779,87.0,79,8.8,4,0.4,413.0,46.1,482.0,53.9,47.4
13K674,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING,2010,124,124,b,b,b,9.0,7.3,21.0,16.9,1,8,14,11.3,72,58.1,28,22.6,9,7.3,93.0,75.0,31.0,25.0,60.0
13K674,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING,2011,246,135,111,b,b,12.0,4.9,33.0,13.4,1,15,21,8.5,154,62.6,60,24.4,11,4.5,197.0,80.1,49.0,19.9,71.8
13K674,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING     ,2012,335,117,132,9,77,12.0,3.6,53.0,15.8,9,24,25,7.5,195,58.2,88,26.3,15,4.5,266.0,79.4,69.0,20.6,61.9
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2006,787,124,67,b,b,74.0,9.4,220.0,28.0,8,146,6,0.8,198,25.2,534,67.9,41,5.2,409.0,52.0,378.0,48.0,76.6
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2007,879,113,112,64,b,109.0,12.4,221.0,25.1,14,132,3,0.3,214,24.3,616,70.1,38,4.3,468.0,53.2,411.0,46.8,76.6
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2008,951,112,96,101,69,183.0,19.2,228.0,24.0,24,125,5,0.5,212,22.3,700,73.6,30,3.2,502.0,52.8,449.0,47.2,76.6
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2009,920,112,102,115,77,169.0,18.4,230.0,25.0,26,117,3,0.3,198,21.5,688,74.8,29,3.2,501.0,54.5,419.0,45.5,76.6
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2010,906,106,118,98,81,210.0,23.2,240.0,26.5,27,116,3,0.3,179,19.8,689,76.0,30,3.3,490.0,54.1,416.0,45.9,93.2
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,2011,877,107,101,112,105,221.0,25.2,227.0,25.9,24,109,2,0.2,155,17.7,684,78.0,31,3.5,463.0,52.8,414.0,47.2,93.2
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL              ,2012,865,110,103,99,131,215.0,24.9,231.0,26.7,23,113,2,0.2,132,15.3,697,80.6,29,3.4,473.0,54.7,392.0,45.3,76.6
14K318,JHS 318 EUGENIO MARIA DEHOSTOS,2010,1613,1,b,b,b,100.0,6.2,152.0,9.4,,84,110,6.8,212,13.1,1015,62.9,274,17.0,735.0,45.6,878.0,54.4,86.8
14K322,FOUNDATIONS ACADEMY,2006,109,109,b,b,b,1.0,0.9,12.0,11.0,,2,1,0.9,81,74.3,19,17.4,2,1.8,51.0,46.8,58.0,53.2,60.0
14K322,FOUNDATIONS ACADEMY,2007,208,112,96,b,b,2.0,1.0,7.0,3.4,,1,1,0.5,163,78.4,26,12.5,2,1.0,90.0,43.3,118.0,56.7,63.8
14K322,FOUNDATIONS ACADEMY,2008,274,103,93,78,b,2.0,0.7,28.0,10.2,15,,1,0.4,228,83.2,35,12.8,5,1.8,115.0,42.0,159.0,58.0,56.8
14K322,FOUNDATIONS ACADEMY,2009,317,77,94,60,86,3.0,0.9,42.0,13.2,13,8,0,0.0,263,83.0,49,15.5,1,0.3,139.0,43.8,178.0,56.2,55.9
14K322,FOUNDATIONS ACADEMY,2010,223,45,62,59,57,3.0,1.3,43.0,19.3,11,13,0,0.0,181,81.2,40,17.9,0,0.0,106.0,47.5,117.0,52.5,85.3
14K322,FOUNDATIONS ACADEMY,2011,186,47,30,59,50,8.0,4.3,48.0,25.8,19,19,0,0.0,130,69.9,48,25.8,4,2.2,92.0,49.5,94.0,50.5,86.1
14K322,FOUNDATIONS ACADEMY                             ,2012,141,51,32,27,31,8.0,5.7,40.0,28.4,9,21,2,1.4,94,66.7,42,29.8,2,1.4,80.0,56.7,61.0,43.3,78.7
14K404,ACADEMY FOR YOUNG WRITERS,2007,106,106,b,b,b,14.0,13.2,7.0,6.6,,1,1,0.9,30,28.3,67,63.2,6,5.7,48.0,45.3,58.0,54.7,60.0
14K404,ACADEMY FOR YOUNG WRITERS,2008,207,110,97,b,b,10.0,4.8,13.0,6.3,,,1,0.5,103,49.8,92,44.4,7,3.4,69.0,33.3,138.0,66.7,81.0
14K404,ACADEMY FOR YOUNG WRITERS,2009,301,121,101,79,b,7.0,2.3,27.0,9.0,1,6,2,0.7,172,57.1,121,40.2,5,1.7,91.0,30.2,210.0,69.8,72.3
14K404,ACADEMY FOR YOUNG WRITERS,2010,375,120,101,84,70,10.0,2.7,36.0,9.6,12,4,4,1.1,220,58.7,136,36.3,12,3.2,121.0,32.3,254.0,67.7,72.9
14K404,ACADEMY FOR YOUNG WRITERS,2011,372,115,95,86,76,10.0,2.7,46.0,12.4,24,3,1,0.3,235,63.2,122,32.8,13,3.5,96.0,25.8,276.0,74.2,71.1
14K404,ACADEMY FOR YOUNG WRITERS                       ,2012,400,129,106,86,79,10.0,2.5,51.0,12.7,31,6,3,0.7,254,63.5,129,32.2,12,3.0,97.0,24.2,303.0,75.7,65.3
14K449,BROOKLYN LATIN,2007,63,63,b,b,b,1.0,1.6,,0.0,,,5,7.9,26,41.3,18,28.6,7,11.1,27.0,42.9,36.0,57.1,60.0
14K449,BROOKLYN LATIN,2008,98,37,61,b,b,1.0,1.0,1.0,1.0,,,18,18.4,36,36.7,28,28.6,12,12.2,46.0,46.9,52.0,53.1,38.1
14K449,BROOKLYN LATIN,2009,183,93,39,51,b,,,,0.0,,,48,26.2,62,33.9,45,24.6,20,10.9,102.0,55.7,81.0,44.3,40.8
14K449,BROOKLYN LATIN,2010,281,111,82,37,51,,,4.0,1.4,,,71,25.3,85,30.2,72,25.6,32,11.4,153.0,54.4,128.0,45.6,58.5
14K449,BROOKLYN LATIN,2011,336,126,102,75,33,1.0,0.3,4.0,1.2,,,120,35.7,97,28.9,69,20.5,44,13.1,184.0,54.8,152.0,45.2,62.3
14K449,BROOKLYN LATIN                                  ,2012,468,180,124,94,70,2.0,0.4,5.0,1.1,0,0,172,36.8,125,26.7,84,17.9,68,14.5,257.0,54.9,211.0,45.1,53.3
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREE,2007,110,110,b,b,b,8.0,7.3,11.0,10.0,1,1,4,3.6,43,39.1,57,51.8,2,1.8,50.0,45.5,60.0,54.5,60.0
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREE,2008,205,98,107,b,b,13.0,6.3,15.0,7.3,1,2,0,0.0,84,41.0,114,55.6,3,1.5,107.0,52.2,98.0,47.8,70.4
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREE,2009,298,111,116,71,b,14.0,4.7,35.0,11.7,12,4,2,0.7,148,49.7,143,48.0,3,1.0,143.0,48.0,155.0,52.0,75.1
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREE,2010,350,99,117,61,73,17.0,4.9,52.0,14.9,25,2,4,1.1,174,49.7,163,46.6,3,0.9,160.0,45.7,190.0,54.3,77.5
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREE,2011,361,88,105,98,70,28.0,7.8,63.0,17.5,40,3,4,1.1,178,49.3,169,46.8,6,1.7,166.0,46.0,195.0,54.0,78.4
14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREE,2012,392,115,102,92,83,45.0,11.5,60.0,15.3,39,8,8,2.0,187,47.7,184,46.9,10,2.6,181.0,46.2,211.0,53.8,72.9
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2006,1089,364,352,195,178,133.0,12.2,139.0,12.8,3,68,14,1.3,347,31.9,696,63.9,20,1.8,481.0,44.2,608.0,55.8,61.2
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2007,1075,384,301,235,155,110.0,10.2,103.0,9.6,49,4,13,1.2,370,34.4,671,62.4,16,1.5,470.0,43.7,605.0,56.3,65.6
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2008,1041,365,306,237,133,136.0,13.1,96.0,9.2,56,3,5,0.5,351,33.7,662,63.6,15,1.4,454.0,43.6,587.0,56.4,63.8
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2009,966,388,228,250,100,145.0,15.0,90.0,9.3,54,,8,0.8,314,32.5,623,64.5,11,1.1,446.0,46.2,520.0,53.8,71.7
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2010,981,439,228,195,119,159.0,16.2,106.0,10.8,74,1,12,1.2,311,31.7,641,65.3,11,1.1,452.0,46.1,529.0,53.9,82.9
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,2011,1003,429,257,216,101,175.0,17.4,129.0,12.9,86,5,8,0.8,316,31.5,664,66.2,9,0.9,467.0,46.6,536.0,53.4,86.9
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS   ,2012,1068,448,278,212,130,172.0,16.1,139.0,13.0,71,28,8,0.7,348,32.6,698,65.4,11,1.0,518.0,48.5,550.0,51.5,84.8
14K477,SCHOOL FOR LEGAL STUDIES,2006,885,343,218,155,169,40.0,4.5,120.0,13.6,5,56,7,0.8,474,53.6,375,42.4,13,1.5,408.0,46.1,477.0,53.9,61.6
14K477,SCHOOL FOR LEGAL STUDIES,2007,827,327,203,148,149,37.0,4.5,95.0,11.5,36,18,4,0.5,453,54.8,336,40.6,13,1.6,394.0,47.6,433.0,52.4,66.7
14K477,SCHOOL FOR LEGAL STUDIES,2008,830,331,225,130,144,54.0,6.5,77.0,9.3,44,3,3,0.4,468,56.4,323,38.9,10,1.2,390.0,47.0,440.0,53.0,66.4
14K477,SCHOOL FOR LEGAL STUDIES,2009,790,359,194,128,109,37.0,4.7,90.0,11.4,55,2,7,0.9,486,61.5,277,35.1,13,1.6,343.0,43.4,447.0,56.6,65.6
14K477,SCHOOL FOR LEGAL STUDIES,2010,836,366,246,130,94,37.0,4.4,101.0,12.1,66,1,8,1.0,527,63.0,275,32.9,14,1.7,369.0,44.1,467.0,55.9,76.7
14K477,SCHOOL FOR LEGAL STUDIES,2011,810,316,183,210,101,35.0,4.3,115.0,14.2,80,,7,0.9,499,61.6,288,35.6,9,1.1,374.0,46.2,436.0,53.8,76.7
14K477,SCHOOL FOR LEGAL STUDIES                        ,2012,759,159,183,211,206,43.0,5.7,99.0,13.0,58,9,7,0.9,438,57.7,298,39.3,13,1.7,348.0,45.8,411.0,54.2,65.6
14K478,ENTERPRISE BUSINESS AND TECH HS,2006,823,256,296,162,109,106.0,12.9,97.0,11.8,13,37,8,1.0,237,28.8,551,67.0,13,1.6,481.0,58.4,342.0,41.6,58.1
14K478,ENTERPRISE BUSINESS AND TECH HS,2007,816,266,277,146,127,85.0,10.4,94.0,11.5,44,9,13,1.6,266,32.6,506,62.0,13,1.6,510.0,62.5,306.0,37.5,67.4
14K478,ENTERPRISE BUSINESS AND TECH HS,2008,818,281,239,168,130,107.0,13.1,92.0,11.2,65,1,11,1.3,308,37.7,472,57.7,13,1.6,526.0,64.3,292.0,35.7,60.5
14K478,ENTERPRISE BUSINESS AND TECH HS,2009,865,322,280,146,117,90.0,10.4,97.0,11.2,69,,19,2.2,341,39.4,481,55.6,17,2.0,579.0,66.9,286.0,33.1,72.5
14K478,ENTERPRISE BUSINESS AND TECH HS,2010,885,280,277,197,131,94.0,10.6,107.0,12.1,74,,20,2.3,335,37.9,503,56.8,14,1.6,603.0,68.1,282.0,31.9,85.9
14K478,ENTERPRISE BUSINESS AND TECH HS,2011,950,321,231,211,187,94.0,9.9,127.0,13.4,83,1,23,2.4,366,38.5,538,56.6,18,1.9,638.0,67.2,312.0,32.8,84.9
14K478,ENTERPRISE BUSINESS AND TECH HS                 ,2012,976,303,301,172,200,97.0,9.9,129.0,13.2,64,20,31,3.2,384,39.3,541,55.4,19,1.9,641.0,65.7,335.0,34.3,74.2
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2006,200,115,85,b,b,2.0,1.0,25.0,12.5,12,2,2,1.0,141,70.5,34,17.0,7,3.5,92.0,46.0,108.0,54.0,61.1
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2007,297,115,105,77,b,3.0,1.0,36.0,12.1,23,2,3,1.0,210,70.7,52,17.5,7,2.4,122.0,41.1,175.0,58.9,64.8
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2008,373,115,110,90,58,4.0,1.1,50.0,13.4,33,2,4,1.1,244,65.4,83,22.3,9,2.4,161.0,43.2,212.0,56.8,60.2
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2009,384,113,106,92,73,5.0,1.3,58.0,15.1,35,2,3,0.8,281,73.2,89,23.2,8,2.1,169.0,44.0,215.0,56.0,61.2
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2010,351,122,78,84,67,5.0,1.4,59.0,16.8,41,3,7,2.0,246,70.1,86,24.5,6,1.7,166.0,47.3,185.0,52.7,81.9
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2011,380,136,112,66,66,9.0,2.4,66.0,17.4,49,2,6,1.6,248,65.3,117,30.8,6,1.6,179.0,47.1,201.0,52.9,81.6
14K488,BROOKLYN PREPARATORY HIGH SCHOOL                ,2012,400,130,118,90,62,11.0,2.7,75.0,18.8,46,8,7,1.7,235,58.7,151,37.7,4,1.0,191.0,47.7,209.0,52.2,80.3
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2006,199,109,90,b,b,5.0,2.5,21.0,10.6,,2,7,3.5,101,50.8,71,35.7,6,3.0,151.0,75.9,48.0,24.1,43.1
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2007,304,168,89,47,b,9.0,3.0,34.0,11.2,11,1,8,2.6,163,53.6,99,32.6,12,3.9,234.0,77.0,70.0,23.0,53.8
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2008,400,170,122,55,53,14.0,3.5,39.0,9.8,16,,12,3.0,205,51.3,141,35.3,16,4.0,305.0,76.3,95.0,23.8,61.1
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2009,388,142,112,76,58,16.0,4.1,44.0,11.3,21,2,6,1.5,197,50.8,161,41.5,20,5.2,302.0,77.8,86.0,22.2,60.7
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2010,398,117,126,77,78,26.0,6.5,54.0,13.6,37,1,7,1.8,180,45.2,192,48.2,16,4.0,312.0,78.4,86.0,21.6,83.0
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2011,428,146,106,95,81,34.0,7.9,63.0,14.7,46,1,8,1.9,168,39.3,239,55.8,12,2.8,307.0,71.7,121.0,28.3,89.4
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DE,2012,500,186,135,87,92,35.0,7.0,88.0,17.6,47,14,7,1.4,192,38.4,286,57.2,11,2.2,363.0,72.6,137.0,27.4,82.6
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,213,116,97,b,b,4.0,1.9,5.0,2.3,,,3,1.4,74,34.7,102,47.9,20,9.4,77.0,36.2,136.0,63.8,39.8
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2007,326,114,119,93,b,8.0,2.5,27.0,8.3,10,,6,1.8,108,33.1,161,49.4,32,9.8,128.0,39.3,198.0,60.7,69.8
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2008,449,129,150,95,75,12.0,2.7,43.0,9.6,20,2,4,0.9,143,31.8,236,52.6,41,9.1,183.0,40.8,266.0,59.2,85.4
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2009,472,126,125,118,103,19.0,4.0,55.0,11.7,34,2,6,1.3,168,35.6,251,53.2,43,9.1,220.0,46.6,252.0,53.4,81.0
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2010,478,129,125,118,106,17.0,3.6,58.0,12.1,39,,8,1.7,149,31.2,266,55.6,48,10.0,230.0,48.1,248.0,51.9,90.4
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2011,539,164,140,121,114,20.0,3.7,66.0,12.2,46,,6,1.1,164,30.4,319,59.2,49,9.1,257.0,47.7,282.0,52.3,90.4
14K561,WILLIAMSBURG PREPARATORY SCHOOL                 ,2012,577,157,158,138,124,16.0,2.8,73.0,12.7,45,4,9,1.6,147,25.5,355,61.5,64,11.1,294.0,51.0,283.0,49.0,81.0
14K586,LYONS COMMUNITY SCHOOL,2008,136,83,b,b,b,10.0,7.4,21.0,15.4,4,2,1,0.7,56,41.2,70,51.5,6,4.4,80.0,58.8,56.0,41.2,60.0
14K586,LYONS COMMUNITY SCHOOL,2009,335,108,84,b,b,38.0,11.3,57.0,17.0,24,9,4,1.2,144,43.0,176,52.5,5,1.5,175.0,52.2,160.0,47.8,74.6
14K586,LYONS COMMUNITY SCHOOL,2010,484,91,98,70,b,52.0,10.7,83.0,17.1,51,9,3,0.6,234,48.3,231,47.7,7,1.4,259.0,53.5,225.0,46.5,77.2
14K586,LYONS COMMUNITY SCHOOL,2011,544,102,96,69,56,80.0,14.7,105.0,19.3,59,21,4,0.7,243,44.7,288,52.9,6,1.1,288.0,52.9,256.0,47.1,78.4
14K586,LYONS COMMUNITY SCHOOL                          ,2012,527,105,83,73,55,77.0,14.6,116.0,22.0,58,23,6,1.1,220,41.7,288,54.6,11,2.1,283.0,53.7,244.0,46.3,78.6
14K610,AUTOMOTIVE HIGH SCHOOL,2006,982,532,295,107,48,56.0,5.7,201.0,20.5,48,65,12,1.2,505,51.4,421,42.9,21,2.1,912.0,92.9,70.0,7.1,82.8
14K610,AUTOMOTIVE HIGH SCHOOL,2007,1055,592,284,126,53,64.0,6.1,205.0,19.4,40,66,13,1.2,575,54.5,419,39.7,18,1.7,990.0,93.8,65.0,6.2,41.4
14K610,AUTOMOTIVE HIGH SCHOOL,2008,1118,573,360,126,59,72.0,6.4,170.0,15.2,36,49,18,1.6,657,58.8,382,34.2,23,2.1,1060.0,94.8,58.0,5.2,69.6
14K610,AUTOMOTIVE HIGH SCHOOL,2009,1007,421,358,145,83,51.0,5.1,172.0,17.1,42,41,14,1.4,640,63.6,299,29.7,20,2.0,954.0,94.7,53.0,5.3,68.3
14K610,AUTOMOTIVE HIGH SCHOOL,2010,982,362,306,194,120,56.0,5.7,196.0,20.0,63,47,14,1.4,647,65.9,287,29.2,19,1.9,933.0,95.0,49.0,5.0,71.3
